taxa_id,Kingdom,Phylum,Class,Orders,Family,Genus,Species,common_name,RecordsWithDenominators,NeoplasiaWithDenominators,NeoplasiaPrevalence,-,MalignancyKnown,Malignant,MalignancyPrevalence,PropMalignant,Benign,BenignPrevalence,PropBenign,--,Male,MaleNeoplasia,MaleMalignant,Female,FemaleNeoplasia,FemaleMalignant,---,RecordsFromAllSources,NeoplasiaFromAllSources,Necropsies,#Sources
3016,Animalia,Chordata,Mammalia,Primates,Loridae,Nycticebus,Nycticebus pygmaeus,Pygmy Slow Loris,15,5,0.333333333,-,4,3,0.2,0.75,1,0.066666667,0.25,-,6,3,2,6,2,1,-,15,5,15,6
1203,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Geochelone,Chelonoidis carbonaria,Red footed tortoise,16,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,1,0,0,-,16,0,16,6
3304,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,NA,23,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,5,0,0,-,23,0,23,2
593,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Aulacorhynchus,Aulacorhynchus prasinus,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,1,0,0,-,10,0,10,3
787,Animalia,Chordata,Reptilia,Squamata,Chamaeleonidae,Rhampholeon,Brookesia peyrierasi,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,5,0,0,-,10,0,10,3
2869,Animalia,Chordata,Reptilia,Squamata,Pythonidae,Morelia,Morelia spilota,Diamond Python,63,3,0.047619048,-,2,1,0.015873016,0.5,1,0.015873016,0.5,-,7,0,0,6,0,0,-,63,3,63,9
2159,Animalia,Chordata,Reptilia,Squamata,Helodermatidae,Heloderma,Heloderma horridum,Mexican beaded lizard,33,4,0.121212121,-,4,4,0.121212121,1,0,0,0,-,10,3,3,12,1,1,-,33,4,33,15
1471,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha niveicapilla,NA,22,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,8,0,0,-,22,0,22,6
701,Animalia,Chordata,Reptilia,Squamata,Colubridae,Boiga,Boiga dendrophila,Mangrove Snake,68,1,0.014705882,-,1,1,0.014705882,1,0,0,0,-,4,1,1,3,0,0,-,68,1,68,6
729,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Bostrychia,Bostrychia hagedash,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,4,0,0,-,10,0,10,6
416,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,Aonyx cinereus,NA,14,3,0.214285714,-,8,2,0.142857143,0.875,1,0.071428571,0.125,-,6,2,1,6,1,1,-,19,8,14,10
125,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,Agkistrodon contortrix,NA,21,2,0.095238095,-,2,1,0.047619048,0.5,1,0.047619048,0.5,-,10,1,1,9,1,0,-,21,2,21,11
1822,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Eublepharis,Eublepharis macularius,Leopard Gecko,38,7,0.184210526,-,12,6,0.157894737,0.916666667,1,0.026315789,0.083333333,-,11,3,3,19,3,2,-,43,12,38,22
1860,Animalia,Chordata,Aves,Passeriformes,Ploceidae,Euplectes,Euplectes orix,NA,31,1,0.032258065,-,0,0,0,NA,0,0,NA,-,9,1,0,1,0,0,-,31,1,31,6
1388,Animalia,Chordata,Aves,Coliiformes,Coliidae,Colius,Colius striatus,NA,37,3,0.081081081,-,3,0,0,0,3,0.081081081,1,-,13,2,0,14,1,0,-,37,3,37,7
2253,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus kuda,Yellow Seahorse,242,0,0,-,0,0,0,NA,0,0,NA,-,81,0,0,6,0,0,-,242,0,242,9
15082,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas hottentota,Hottentot teal,10,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,0,0,0,-,10,0,10,1
4148,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,Thamnophis radix,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,4,0,0,-,15,0,15,1
857,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,Cacatua moluccensis,Salmon-crested Cockatoo,20,1,0.05,-,2,0,0,0,1,0.05,1,-,5,1,0,3,0,0,-,21,2,20,12
18,Animalia,Chordata,Actinopterygii,Perciformes,Carangidae,Selene,Selene vomer,Lookdown,30,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,1,0,0,-,30,0,30,5
3640,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rangifer,Rangifer tarandus,Caribou,34,4,0.117647059,-,6,2,0.058823529,0.333333333,2,0.058823529,0.666666667,-,5,1,0,5,0,0,-,36,6,34,9
19339,Animalia,Vespoidea,Formicidae,Formicinae,Formicini,Formica,Formica rufibarbis,Red-barbed Ant,64,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,64,0,64,1
19342,Animalia,Tetrapoda,Amphibia,Anura,Alytidae,Alytes,Alytes muletensis,Mallorcan Midwife Toad,216,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,0,0,0,-,216,0,216,1
686,Animalia,Chordata,Reptilia,Squamata,Boidae,Boa,Boa constrictor,Boa Constrictor,55,11,0.2,-,17,7,0.127272727,0.764705882,4,0.072727273,0.235294118,-,13,3,1,22,4,4,-,61,17,55,31
1706,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula forsteni,NA,46,5,0.108695652,-,3,2,0.043478261,0.666666667,1,0.02173913,0.333333333,-,20,3,2,17,0,0,-,46,5,46,15
19500,Animalia,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,Partula taeniata,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,15,0,15,1
3582,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ptilinopus,Ptilinopus superbus,Mount Apo Lorikeet,48,0,0,-,0,0,0,NA,0,0,NA,-,7,0,0,0,0,0,-,48,0,48,1
2245,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus comes,Tigertail Seahorse,14,0,0,-,0,0,0,NA,0,0,NA,-,8,0,0,0,0,0,-,14,0,14,1
3173,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Paroaria,Paroaria coronata,Red-crested Cardinal,34,1,0.029411765,-,1,0,0,0,1,0.029411765,1,-,12,0,0,9,0,0,-,34,1,34,14
4052,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Taeniopygia,Taeniopygia guttata,Timor Zebra Finch,29,1,0.034482759,-,1,0,0,0,1,0.034482759,1,-,5,0,0,2,0,0,-,29,1,29,7
19333,Animalia,Mollusca,Gastropoda,NA,Partulidae,Partula,Partula hebe,Partula hebe,31,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,31,0,31,1
2346,Animalia,Chordata,Mammalia,Rodentia,Neosomyidae,Hypogeomys,Hypogeomys antimena,Malagasy giant jumping rat,14,2,0.142857143,-,2,2,0.142857143,1,0,0,0,-,7,2,2,0,0,0,-,14,2,14,1
3335,Animalia,Chordata,Reptilia,Squamata,Colubridae,Pituophis,Pituophis catenifer,Albino Bull Snake,25,9,0.36,-,9,8,0.32,0.888888889,1,0.04,0.111111111,-,9,3,3,4,2,2,-,25,9,25,11
3302,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Phyllopteryx,Phyllopteryx taeniolatus,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,2,0,0,-,13,0,13,4
477,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara militaris,Military macaw,12,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,2,0,0,-,12,0,12,6
495,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Aratinga,Aratinga solstitialis,NA,21,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,10,0,0,-,21,0,21,11
1804,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Chloebia,Chloebia gouldiae,Gouldian finch,121,5,0.041322314,-,5,5,0.041322314,1,0,0,0,-,39,1,1,29,1,1,-,121,5,121,10
4539,Animalia,Chordata,Actinopterygii,Perciformes,Acanthuridae,Zebrasoma,Zebrasoma flavescens,Yellow Sailfin Tang,11,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,11,0,11,5
120,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Agapornis,Agapornis nigrigenis,Black-cheeked Lovebird,108,2,0.018518519,-,2,0,0,0,2,0.018518519,1,-,24,0,0,3,2,0,-,108,2,108,3
4010,Animalia,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Guinea Forest Hog,66,7,0.106060606,-,6,4,0.060606061,0.666666667,2,0.03030303,0.333333333,-,22,1,1,11,4,3,-,66,7,66,13
3545,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Pteroglossus aracari,Black-necked Aracari,54,3,0.055555556,-,3,1,0.018518519,0.333333333,2,0.037037037,0.666666667,-,22,1,0,6,1,1,-,54,3,54,6
325,Animalia,Chordata,Amphibia,Anura,Bufonidae,Anaxyrus,Anaxyrus woodhousii,NA,13,4,0.307692308,-,1,0,0,0,1,0.076923077,1,-,2,0,0,3,1,0,-,13,4,13,4
3247,Animalia,Chordata,Mammalia,Diprotodontia,Phascolarctidae,Phascolarctos,Phascolarctos cinereus,Koala,84,22,0.261904762,-,22,21,0.25,0.954545455,1,0.011904762,0.045454545,-,3,2,1,4,3,3,-,84,22,84,5
3510,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Pseudeos,Pseudeos fuscata,NA,12,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,4,0,0,-,12,0,12,4
1793,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Erethizon,Erethizon dorsatum,NA,15,4,0.266666667,-,4,4,0.266666667,1,0,0,0,-,5,1,1,6,2,2,-,15,4,15,10
2698,Animalia,Chordata,Mammalia,Diprotodontia,Macropodidae,Notamacropus,Notamacropus parma,Parma wallaby,72,4,0.055555556,-,4,2,0.027777778,0.5,2,0.027777778,0.5,-,5,0,0,8,0,0,-,72,4,72,8
3959,Animalia,Chordata,Reptilia,Squamata,Agamidae,Stellagama,Stellagama stellio,NA,38,2,0.052631579,-,2,2,0.052631579,1,0,0,0,-,8,0,0,21,2,2,-,38,2,38,2
680,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,Bitis nasicornis,NA,32,3,0.09375,-,3,3,0.09375,1,0,0,0,-,9,1,1,16,2,2,-,32,3,32,15
3651,Animalia,Chordata,Mammalia,Rodentia,Muridae,Rhabdomys,Rhabdomys pumilio,NA,15,1,0.066666667,-,1,0,0,0,1,0.066666667,1,-,0,0,0,1,1,0,-,15,1,15,2
35,Animalia,Chordata,Reptilia,Squamata,Hydrophiidae,Acanthophis,Acanthophis antarcticus,Death Adder,19,2,0.105263158,-,2,1,0.052631579,0.5,1,0.052631579,0.5,-,4,0,0,3,2,1,-,19,2,19,3
2983,Animalia,Chordata,Aves,Anseriformes,Anatidae,Netta,Netta peposaca,NA,15,1,0.066666667,-,1,0,0,0,1,0.066666667,1,-,10,1,0,3,0,0,-,15,1,15,8
542,Animalia,Chordata,Amphibia,Anura,Leiopelmatidae,Ascaphus,Ascaphus truei,NA,39,0,0,-,0,0,0,NA,0,0,NA,-,9,0,0,15,0,0,-,39,0,39,5
763,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Brachylophus,Brachylophus fasciatus,Lau banded iguana,15,1,0.066666667,-,1,1,0.066666667,1,0,0,0,-,5,0,0,5,1,1,-,15,1,15,8
3452,Animalia,Chordata,Chondrichthyes,Rajiformes,Rajidae,Dipturus,Potamotrygon motoro,Orange spot freshwater stingray,20,0,0,-,0,0,0,NA,0,0,NA,-,3,0,0,3,0,0,-,20,0,20,8
2325,Animalia,Chordata,Amphibia,Anura,Hylidae,Hylomantis,Hylomantis lemur,NA,18,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,18,0,18,7
63,Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,Acinonyx jubatus,Cheetah,79,12,0.151898734,-,19,3,0.037974684,0.526315789,9,0.113924051,0.473684211,-,23,6,0,9,1,1,-,86,19,79,20
2037,Animalia,Chordata,Mammalia,Primates,Hominidae,Gorilla,Gorilla gorilla,Gorilla,40,9,0.225,-,9,6,0.15,0.666666667,3,0.075,0.333333333,-,16,1,0,19,7,5,-,40,9,40,13
3820,Animalia,Chordata,Aves,Piciformes,Ramphastidae,Pteroglossus,Selenidera maculirostris,NA,12,1,0.083333333,-,1,0,0,0,1,0.083333333,1,-,6,1,0,2,0,0,-,12,1,12,4
3231,Animalia,Chordata,Mammalia,Diprotodontia,Petauridae,Petaurus,Petaurus breviceps,Pygmy Sugar Glider,30,12,0.4,-,13,9,0.3,0.769230769,3,0.1,0.230769231,-,14,5,3,12,5,4,-,31,13,30,18
2465,Animalia,Chordata,Reptilia,Squamata,Scincidae,Dasia,Lamprolepis smaragdina,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,2,0,0,-,13,0,13,2
3236,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Petrosaurus,Petrosaurus thalassinus,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,3,0,0,-,10,0,10,5
72,Animalia,Chordata,Reptilia,Squamata,Boidae,Acrantophis,Acrantophis dumerili,Dumerils Boa,22,4,0.181818182,-,4,2,0.090909091,0.5,2,0.090909091,0.5,-,8,2,2,5,0,0,-,22,4,22,14
473,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Ara,Ara ararauna,NA,14,3,0.214285714,-,2,2,0.142857143,1,0,0,0,-,4,1,0,7,2,2,-,14,3,14,10
714,Animalia,Chordata,Amphibia,Anura,Bombinatoridae,Bombina,Bombina bombina,NA,13,1,0.076923077,-,1,1,0.076923077,1,0,0,0,-,2,0,0,4,0,0,-,13,1,13,7
4284,Animalia,Chordata,Reptilia,Squamata,Viperidae,Cryptelytrops,Trimeresurus albolabris,White Lipped Tree Viper,14,2,0.142857143,-,2,2,0.142857143,1,0,0,0,-,4,0,0,4,2,2,-,14,2,14,2
2621,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,Lontra canadensis,North Americal River Otter,42,5,0.119047619,-,8,3,0.071428571,1,0,0,0,-,22,2,2,17,3,1,-,47,10,42,19
515,Animalia,Chordata,Aves,Gruiformes,Otididae,Ardeotis,Ardeotis kori,NA,17,1,0.058823529,-,1,1,0.058823529,1,0,0,0,-,8,0,0,7,1,1,-,17,1,17,6
2927,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Gazella,Nanger granti,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,8,0,0,-,13,0,13,3
8908,Animalia,Chordata,Aves,Strigiformes,Strigidae,Strix,Strix hylophila,Rusty Barred Owl,10,0,0,-,0,0,0,NA,0,0,NA,-,1,0,0,0,0,0,-,10,0,10,1
3033,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Okapia,Okapia johnstoni,NA,18,2,0.111111111,-,0,0,0,NA,0,0,NA,-,7,0,0,11,2,0,-,18,2,18,9
4519,Animalia,Chordata,Amphibia,Anura,Pipidae,Xenopus,Xenopus laevis,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,0,0,0,-,15,0,15,8
147,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Alces,Alces alces,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,15,0,15,1
112,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Agalychnis,Agalychnis dacnicolor,NA,18,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,2,0,0,-,18,0,18,3
1245,Animalia,Chordata,Reptilia,Squamata,Agamidae,Chlamydosaurus,Chlamydosaurus kingii,NA,32,0,0,-,0,0,0,NA,0,0,NA,-,8,0,0,13,0,0,-,32,0,32,9
2544,Animalia,Chordata,Actinopteri,Centrarchiformes,Centrarchidae,Lepomis,Lepomis macrochirus,NA,19,2,0.105263158,-,1,1,0.052631579,1,0,0,0,-,5,1,1,3,0,0,-,19,2,19,3
10703,Animalia,Chordata,Actinopterygii,Mugiliformes,Mugilidae,Chelon,Chelon labrosus,Thick-lipped Grey Mullet,12,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,12,0,12,1
2878,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,Muntiacus muntjak,NA,10,1,0.1,-,1,1,0.1,1,0,0,0,-,3,0,0,4,1,1,-,10,1,10,6
3859,Animalia,Chordata,Reptilia,Squamata,Xenosauridae,Shinisaurus,Shinisaurus crocodilurus,NA,17,2,0.117647059,-,2,2,0.117647059,1,0,0,0,-,5,0,0,5,0,0,-,17,2,17,11
2879,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Muntiacus,Muntiacus reevesi,NA,17,1,0.058823529,-,0,0,0,NA,0,0,NA,-,6,0,0,10,1,0,-,17,1,17,10
3616,Animalia,Chordata,Reptilia,Squamata,Boidae,Python,Python curtus,NA,14,1,0.071428571,-,1,1,0.071428571,1,0,0,0,-,6,1,1,3,0,0,-,14,1,14,9
4416,Animalia,Chordata,Reptilia,Squamata,Gekkonidae,Uroplatus,Uroplatus sikorae,Leaf tailed gecko,64,2,0.03125,-,2,1,0.015625,0.5,1,0.015625,0.5,-,26,2,1,6,0,0,-,64,2,64,10
1375,Animalia,Chordata,Mammalia,Rodentia,Erethizontidae,Coendou,Coendou rothschildi,NA,11,2,0.181818182,-,2,2,0.181818182,1,0,0,0,-,2,0,0,4,1,1,-,11,2,11,9
2837,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,Micropterus salmoides,NA,13,1,0.076923077,-,1,0,0,0,1,0.076923077,1,-,0,0,0,3,0,0,-,13,1,13,5
12353,Animalia,Chordata,Aves,Columbiformes,Columbidae,Ducula,Ducula rufigaster,Purple-tailed Imperial Pigeon,11,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,11,0,11,1
558,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Astrochelys,Astrochelys radiata,NA,16,2,0.125,-,2,2,0.125,1,0,0,0,-,2,0,0,7,1,1,-,16,2,16,8
2161,Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Helogale,Helogale hirtula,NA,18,2,0.111111111,-,2,1,0.055555556,0.5,1,0.055555556,0.5,-,6,1,1,10,1,0,-,18,2,18,6
3333,Animalia,Chordata,Mammalia,Primates,Pitheciidae,Pithecia,Pithecia pithecia,White-faced saki monkey,27,0,0,-,0,0,0,NA,0,0,NA,-,10,0,0,9,0,0,-,27,0,27,15
19786,Animalia,Arthropoda,Diplopoda,Spirobolida,Pachybolidae,Epibolus,Epibolus pulchripes,Mombassan Train Millipede,21,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,21,0,21,1
2722,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Mandrillus,Mandrillus sphinx,Mandrill,32,8,0.25,-,8,5,0.15625,0.625,3,0.09375,0.375,-,10,2,2,16,5,3,-,32,8,32,12
3534,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Psittacus,Psittacus erithacus,NA,17,2,0.117647059,-,2,1,0.058823529,0.5,1,0.058823529,0.5,-,4,0,0,6,2,1,-,17,2,17,11
3019,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Nymphicus,Nymphicus hollandicus,Cockatiel,70,8,0.114285714,-,8,7,0.1,0.875,0,0,0.125,-,21,1,0,25,3,3,-,71,9,70,14
19506,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Cyprinodontidae,Aphanius,Aphanius dispar,Arabian Killifish,38,0,0,-,0,0,0,NA,0,0,NA,-,7,0,0,0,0,0,-,38,0,38,1
1463,Animalia,Chordata,Reptilia,Squamata,Corytophanidae,Corytophanes,Corytophanes cristatus,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,2,0,0,-,13,0,13,4
2475,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,Lampropeltis triangulum,NA,46,18,0.391304348,-,28,16,0.347826087,0.75,2,0.043478261,0.25,-,17,6,6,17,9,7,-,56,28,46,20
4341,Animalia,Chordata,Mammalia,Scandentia,Tupaiidae,Anathana,Tupaia glis,NA,12,1,0.083333333,-,1,1,0.083333333,1,0,0,0,-,1,0,0,1,0,0,-,12,1,12,2
2644,Animalia,Chordata,Aves,Psittaciformes,Loriidae,Lorius,Lorius lory,NA,22,0,0,-,0,0,0,NA,0,0,NA,-,12,0,0,8,0,0,-,22,0,22,6
3177,Animalia,Mollusca,Gastropoda,Stylommatophora,Partulidae,Partula,Partula affinis,Polynesian Tree Snail,1777,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,1777,0,1777,1
1827,Animalia,Chordata,Aves,Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus ruber,Scarlet Ibis,105,3,0.028571429,-,3,0,0,0,3,0.028571429,1,-,35,1,0,24,1,0,-,105,3,105,17
3076,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Oryctolagus,Oryctolagus cuniculus,Domestic Rabbit,155,28,0.180645161,-,28,22,0.141935484,0.785714286,6,0.038709677,0.214285714,-,59,8,5,42,11,8,-,155,28,155,29
835,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,Buteo jamaicensis,NA,16,7,0.4375,-,12,7,0.4375,1,0,0,0,-,1,1,1,8,3,3,-,21,12,16,12
4348,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus merula,Black Bird,11,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,11,0,11,1
1532,Animalia,Chordata,Reptilia,Squamata,Viperidae,Crotalus,Crotalus polystictus,NA,33,0,0,-,5,0,0,1,0,0,0,-,10,0,0,16,0,0,-,38,5,33,7
19456,Animalia,Chordata,Actinopterygii,Cyprinodontiformes,Goodeidae,Skiffia,Skiffia francesae,Golden sailfin,19,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,0,0,0,-,19,0,19,1
4500,Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,Vulpes lagopus,NA,15,2,0.133333333,-,7,1,0.066666667,0.857142857,1,0.066666667,0.142857143,-,6,1,0,6,0,0,-,20,7,15,9
2241,Animalia,Chordata,Actinopterygii,Syngnathiformes,Syngnathidae,Hippocampus,Hippocampus abdominalis,Big-bellied Seahorse,50,2,0.04,-,1,1,0.02,1,0,0,0,-,10,0,0,7,1,0,-,50,2,50,5
19746,Animalia,Cyprinodontiformes,Cyprinodontoidei,Goodeidae,Goodeinae,Characodon,Characodon lateralis,Rainbow Characodon,28,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,0,0,0,-,28,0,28,1
3204,Animalia,Chordata,Aves,Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,NA,23,2,0.086956522,-,2,1,0.043478261,0.5,1,0.043478261,0.5,-,7,1,1,7,1,0,-,23,2,23,7
271,Animalia,Chordata,Actinopteri,Cyprinodontiformes,Anablepidae,Anableps,Anableps anableps,Four-eyed Fish,48,1,0.020833333,-,1,1,0.020833333,1,0,0,0,-,12,0,0,3,0,0,-,48,1,48,7
1005,Animalia,Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia perspicillata,Seba Short-tailed Bat,219,14,0.063926941,-,14,9,0.04109589,0.642857143,5,0.02283105,0.357142857,-,34,2,1,37,6,3,-,219,14,219,10
3187,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,Patagioenas oenops,NA,11,2,0.181818182,-,2,2,0.181818182,1,0,0,0,-,3,0,0,4,0,0,-,11,2,11,4
2507,Animalia,Chordata,Reptilia,Squamata,Hydrophiidae,Laticauda,Laticauda colubrina,NA,10,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,1,0,0,-,10,0,10,2
3426,Animalia,Chordata,Aves,Psittaciformes,Psittacidae,Polytelis,Polytelis alexandrae,NA,13,0,0,-,0,0,0,NA,0,0,NA,-,4,0,0,3,0,0,-,13,0,13,3
19796,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Attacus,Attacus atlas,Atlas moth,18,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,18,0,18,1
15239,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,Rana temporaria,Common Frog,73,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,73,0,73,1
2785,Animalia,Chordata,Amphibia,Anura,Megophryidae,Megophrys,Megophrys nasuta,Asian Horned Frog,23,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,4,0,0,-,23,0,23,5
2811,Animalia,Chordata,Mammalia,Carnivora,Ursidae,Melursus,Melursus ursinus,NA,10,4,0.4,-,10,4,0.4,1,0,0,0,-,4,2,2,3,2,2,-,16,10,10,6
4393,Animalia,Chordata,Aves,Coliiformes,Coliidae,Urocolius,Urocolius macrourus,NA,12,0,0,-,0,0,0,NA,0,0,NA,-,7,0,0,1,0,0,-,12,0,12,4
3041,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Oophaga,Oophaga histrionica,NA,18,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,2,0,0,-,18,0,18,1
2921,Animalia,Chordata,Reptilia,Squamata,Elapidae,Naja,Naja pallida,Red spitting cobra,12,5,0.416666667,-,5,5,0.416666667,1,0,0,0,-,5,3,3,2,1,1,-,12,5,12,5
718,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,Bombycilla cedrorum,NA,15,0,0,-,0,0,0,NA,0,0,NA,-,5,0,0,2,0,0,-,15,0,15,5
3422,Animalia,Chordata,Aves,Galliformes,Phasianidae,Polyplectron,Polyplectron napoleonis,NA,12,0,0,-,0,0,0,NA,0,0,NA,-,6,0,0,0,0,0,-,12,0,12,9
2492,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larosterna,Larosterna inca,NA,34,1,0.029411765,-,1,1,0.029411765,1,0,0,0,-,13,0,0,14,1,1,-,34,1,34,9
3098,Animalia,Chordata,Reptilia,Squamata,Cordylidae,Ouroborus,Ouroborus cataphractus,NA,11,0,0,-,0,0,0,NA,0,0,NA,-,2,0,0,2,0,0,-,11,0,11,3
282,Animalia,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas acuta,NA,23,1,0.043478261,-,11,1,0.043478261,0.545454545,0,0,0.454545455,-,7,1,1,10,0,0,-,33,11,23,13
19604,Animalia,Mollusca,Gastropoda,NA,Partulidae,Partula,Partula radiolata,Guam Tree Snail,69,0,0,-,0,0,0,NA,0,0,NA,-,0,0,0,0,0,0,-,69,0,69,1
1390,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Colobus,Colobus guereza,Colobus Monkey,34,4,0.117647059,-,4,2,0.058823529,0.5,2,0.058823529,0.5,-,11,2,1,14,2,1,-,34,4,34,15
2433,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Kobus,Kobus megaceros,NA,15,3,0.2,-,2,1,0.066666667,0.5,1,0.066666667,0.5,-,7,2,0,5,0,0,-,15,3,15,4
